x,y,z
-0.047607421875,1.005615234375,-0.130859375
-0.047607421875,1.005615234375,-0.130859375
-0.0615234375,0.982421875,-0.1279296875
-0.0615234375,0.982421875,-0.1279296875
-0.059814453125,0.9951171875,-0.134033203125
-0.059814453125,0.9951171875,-0.134033203125
0.000732421875,1.008056640625,-0.138671875
0.058837890625,1.0185546875,-0.103759765625
0.058837890625,1.0185546875,-0.103759765625
0.07861328125,1.00830078125,-0.0986328125
0.07861328125,1.00830078125,-0.0986328125
0.106689453125,0.998046875,-0.103759765625
0.106689453125,0.998046875,-0.103759765625
0.06884765625,0.946044921875,-0.11083984375
0.02734375,0.920166015625,-0.12353515625
0.001708984375,0.8828125,-0.1142578125
-0.047607421875,0.895263671875,-0.143798828125
-0.047607421875,0.895263671875,-0.143798828125
-0.078125,0.95361328125,-0.098388671875
-0.1015625,0.983154296875,-0.129638671875
-0.1015625,0.983154296875,-0.129638671875
-0.025634765625,1.03125,-0.100830078125
-0.025634765625,1.03125,-0.100830078125
0.06298828125,1.044921875,-0.08203125
0.06298828125,1.044921875,-0.08203125
0.004638671875,1.057373046875,-0.070556640625
0.004638671875,1.057373046875,-0.070556640625
-0.055908203125,1.033935546875,-0.132568359375
-0.073974609375,1.01806640625,-0.119873046875
-0.073974609375,1.01806640625,-0.119873046875
-0.06494140625,1.03662109375,-0.13134765625
-0.06494140625,1.03662109375,-0.13134765625
-0.001708984375,1.05029296875,-0.123779296875
-0.001708984375,1.05029296875,-0.123779296875
0.0595703125,1.059326171875,-0.08740234375
0.08251953125,1.0556640625,-0.093994140625
0.079833984375,0.9814453125,-0.092529296875
0.079833984375,0.9814453125,-0.092529296875
0.035888671875,0.9453125,-0.105712890625
0.0078125,0.8935546875,-0.138916015625
0.0078125,0.8935546875,-0.138916015625
0.013427734375,0.90771484375,-0.095947265625
0.013427734375,0.90771484375,-0.095947265625
-0.05126953125,0.91943359375,-0.12158203125
-0.05126953125,0.91943359375,-0.12158203125
-0.09912109375,0.9775390625,-0.09375
-0.1181640625,1.003662109375,-0.116455078125
-0.1181640625,1.003662109375,-0.116455078125
-0.02197265625,1.0478515625,-0.085693359375
-0.02197265625,1.0478515625,-0.085693359375
0.07763671875,1.04541015625,-0.0703125
0.07763671875,1.04541015625,-0.0703125
0.027099609375,1.039794921875,-0.054931640625
-0.045654296875,1.0126953125,-0.124267578125
-0.045654296875,1.0126953125,-0.124267578125
-0.09033203125,1.0,-0.110595703125
-0.09033203125,1.0,-0.110595703125
-0.081298828125,1.014404296875,-0.118896484375
0.04638671875,1.035400390625,-0.0869140625
0.092041015625,1.026611328125,-0.07958984375
0.126708984375,0.9990234375,-0.09521484375
0.126708984375,0.9990234375,-0.09521484375
0.080810546875,0.93994140625,-0.10400390625
0.080810546875,0.93994140625,-0.10400390625
0.02685546875,0.8994140625,-0.12451171875
0.02685546875,0.8994140625,-0.12451171875
-0.00634765625,0.857421875,-0.136474609375
-0.00634765625,0.857421875,-0.136474609375
-0.008056640625,0.864990234375,-0.101806640625
-0.041748046875,0.8876953125,-0.12158203125
-0.041748046875,0.8876953125,-0.12158203125
-0.08642578125,0.9462890625,-0.086181640625
-0.08642578125,0.9462890625,-0.086181640625
-0.123779296875,0.975830078125,-0.109130859375
-0.123779296875,0.975830078125,-0.109130859375
-0.037841796875,1.0185546875,-0.089599609375
0.072021484375,1.01708984375,-0.078369140625
0.072021484375,1.01708984375,-0.078369140625
0.0439453125,1.021728515625,-0.068603515625
-0.064453125,0.981201171875,-0.110107421875
-0.064453125,0.981201171875,-0.110107421875
-0.0986328125,0.99560546875,-0.13037109375
-0.0986328125,0.99560546875,-0.13037109375
-0.043212890625,1.028076171875,-0.122314453125
0.0390625,1.025390625,-0.095703125
0.0390625,1.025390625,-0.095703125
0.099609375,1.021728515625,-0.0849609375
0.099609375,1.021728515625,-0.0849609375
0.1416015625,0.99072265625,-0.110107421875
0.1416015625,0.99072265625,-0.110107421875
0.104736328125,0.9248046875,-0.1025390625
0.104736328125,0.9248046875,-0.1025390625
0.043701171875,0.884521484375,-0.126953125
0.000732421875,0.852783203125,-0.146728515625
0.000732421875,0.852783203125,-0.146728515625
-0.01513671875,0.869384765625,-0.10888671875
-0.01513671875,0.869384765625,-0.10888671875
-0.06787109375,0.88916015625,-0.122802734375
-0.06787109375,0.88916015625,-0.122802734375
-0.098388671875,0.955810546875,-0.097900390625
-0.007568359375,1.0322265625,-0.096923828125
0.070556640625,1.034423828125,-0.08154296875
0.011962890625,1.042236328125,-0.083984375
0.011962890625,1.042236328125,-0.083984375
-0.032470703125,1.01416015625,-0.141845703125
-0.032470703125,1.01416015625,-0.141845703125
-0.062744140625,1.005615234375,-0.11474609375
-0.062744140625,1.005615234375,-0.11474609375
-0.075439453125,1.03173828125,-0.1328125
-0.03173828125,1.06884765625,-0.112060546875
-0.03173828125,1.06884765625,-0.112060546875
0.03173828125,1.057861328125,-0.112548828125
0.03173828125,1.057861328125,-0.112548828125
0.093017578125,1.06689453125,-0.09130859375
0.093017578125,1.06689453125,-0.09130859375
0.1494140625,1.0361328125,-0.103759765625
0.1494140625,1.0361328125,-0.103759765625
0.109375,0.968505859375,-0.080810546875
0.04443359375,0.91650390625,-0.132568359375
0.04443359375,0.91650390625,-0.132568359375
-0.006103515625,0.891357421875,-0.13525390625
-0.006103515625,0.891357421875,-0.13525390625
-0.107421875,0.99462890625,-0.102783203125
-0.107421875,0.99462890625,-0.102783203125
-0.111083984375,1.017333984375,-0.120361328125
-0.111083984375,1.017333984375,-0.120361328125
-0.00244140625,1.0556640625,-0.089599609375
-0.00244140625,1.0556640625,-0.089599609375
0.081787109375,1.046875,-0.082763671875
0.024658203125,1.050048828125,-0.0859375
0.024658203125,1.050048828125,-0.0859375
-0.035400390625,1.01708984375,-0.14306640625
-0.035400390625,1.01708984375,-0.14306640625
-0.0849609375,1.006103515625,-0.119384765625
-0.0849609375,1.006103515625,-0.119384765625
-0.096435546875,1.022216796875,-0.140380859375
-0.029052734375,1.0517578125,-0.120361328125
-0.029052734375,1.0517578125,-0.120361328125
0.03125,1.04248046875,-0.10400390625
0.03125,1.04248046875,-0.10400390625
0.096435546875,1.048583984375,-0.087158203125
0.096435546875,1.048583984375,-0.087158203125
0.146484375,1.00537109375,-0.109375
-0.011474609375,0.865234375,-0.138916015625
-0.011474609375,0.865234375,-0.138916015625
-0.038818359375,0.873291015625,-0.12451171875
-0.038818359375,0.873291015625,-0.12451171875
-0.083984375,0.90771484375,-0.117919921875
-0.11865234375,0.969970703125,-0.10791015625
-0.11865234375,0.969970703125,-0.10791015625
-0.095703125,0.9951171875,-0.122802734375
-0.095703125,0.9951171875,-0.122802734375
0.020263671875,1.025390625,-0.081787109375
0.020263671875,1.025390625,-0.081787109375
0.08740234375,1.02197265625,-0.078857421875
0.020751953125,1.0234375,-0.0859375
0.020751953125,1.0234375,-0.0859375
-0.047607421875,0.99072265625,-0.14306640625
-0.047607421875,0.99072265625,-0.14306640625
-0.095703125,0.98974609375,-0.11328125
-0.095703125,0.98974609375,-0.11328125
-0.095703125,1.01171875,-0.13037109375
-0.027099609375,1.04931640625,-0.109130859375
-0.027099609375,1.04931640625,-0.109130859375
0.1025390625,1.04052734375,-0.091796875
0.132080078125,0.98779296875,-0.106201171875
0.1123046875,0.91845703125,-0.09375
0.1123046875,0.91845703125,-0.09375
0.065673828125,0.867431640625,-0.133056640625
0.065673828125,0.867431640625,-0.133056640625
0.003173828125,0.850341796875,-0.128662109375
0.003173828125,0.850341796875,-0.128662109375
-0.044921875,0.8642578125,-0.126708984375
-0.10546875,0.908203125,-0.11083984375
-0.10546875,0.908203125,-0.11083984375
-0.134033203125,0.96826171875,-0.099609375
-0.134033203125,0.96826171875,-0.099609375
-0.091796875,0.9931640625,-0.10400390625
-0.091796875,0.9931640625,-0.10400390625
0.044189453125,1.030517578125,-0.070556640625
0.044189453125,1.030517578125,-0.070556640625
0.106689453125,1.022216796875,-0.064453125
0.024658203125,1.0146484375,-0.080810546875
0.024658203125,1.0146484375,-0.080810546875
-0.049072265625,0.9833984375,-0.132568359375
-0.049072265625,0.9833984375,-0.132568359375
-0.027587890625,1.059326171875,-0.08837890625
-0.027587890625,1.059326171875,-0.08837890625
0.048828125,1.05322265625,-0.08203125
0.1171875,1.06103515625,-0.0712890625
0.1171875,1.06103515625,-0.0712890625
0.15087890625,1.00439453125,-0.102294921875
0.15087890625,1.00439453125,-0.102294921875
0.118408203125,0.9443359375,-0.072998046875
0.118408203125,0.9443359375,-0.072998046875
0.04736328125,0.888671875,-0.140625
-0.01123046875,0.88232421875,-0.123291015625
-0.01123046875,0.88232421875,-0.123291015625
-0.046875,0.894287109375,-0.11279296875
-0.046875,0.894287109375,-0.11279296875
-0.093505859375,0.9423828125,-0.0947265625
-0.093505859375,0.9423828125,-0.0947265625
-0.126953125,0.999267578125,-0.09716796875
-0.084716796875,1.02978515625,-0.1005859375
-0.084716796875,1.02978515625,-0.1005859375
0.0439453125,1.056884765625,-0.068603515625
0.0439453125,1.056884765625,-0.068603515625
-0.050537109375,0.99658203125,-0.1376953125
-0.050537109375,0.99658203125,-0.1376953125
-0.120361328125,0.999267578125,-0.1123046875
-0.120361328125,0.999267578125,-0.1123046875
-0.12060546875,1.032958984375,-0.14306640625
-0.12060546875,1.032958984375,-0.14306640625
-0.0400390625,1.072998046875,-0.095947265625
0.0478515625,1.051025390625,-0.095947265625
0.0478515625,1.051025390625,-0.095947265625
0.1357421875,1.04931640625,-0.08203125
0.1357421875,1.04931640625,-0.08203125
0.1669921875,0.986328125,-0.110595703125
0.1669921875,0.986328125,-0.110595703125
0.1142578125,0.916259765625,-0.09521484375
0.1142578125,0.916259765625,-0.09521484375
0.010498046875,0.861572265625,-0.15185546875
-0.05322265625,0.853515625,-0.132080078125
-0.05322265625,0.853515625,-0.132080078125
-0.080810546875,0.8740234375,-0.13916015625
-0.080810546875,0.8740234375,-0.13916015625
-0.1083984375,0.9306640625,-0.120849609375
-0.07958984375,1.006591796875,-0.1171875
0.051513671875,1.0185546875,-0.095458984375
0.09912109375,1.0009765625,-0.082763671875
0.09912109375,1.0009765625,-0.082763671875
0.008056640625,1.003662109375,-0.097900390625
0.008056640625,1.003662109375,-0.097900390625
-0.072509765625,0.974365234375,-0.15380859375
-0.072509765625,0.974365234375,-0.15380859375
-0.136474609375,0.99658203125,-0.1171875
-0.129638671875,1.0244140625,-0.145263671875
-0.129638671875,1.0244140625,-0.145263671875
-0.038330078125,1.07177734375,-0.10546875
-0.038330078125,1.07177734375,-0.10546875
0.056640625,1.04248046875,-0.100830078125
0.056640625,1.04248046875,-0.100830078125
0.14794921875,1.038330078125,-0.09326171875
0.14794921875,1.038330078125,-0.09326171875
0.169189453125,0.9658203125,-0.12109375
0.120361328125,0.905029296875,-0.092529296875
0.120361328125,0.905029296875,-0.092529296875
0.029052734375,0.8583984375,-0.15771484375
0.029052734375,0.8583984375,-0.15771484375
-0.0869140625,0.87841796875,-0.14111328125
-0.11865234375,0.9345703125,-0.1171875
-0.11865234375,0.9345703125,-0.1171875
-0.116455078125,0.982421875,-0.117919921875
-0.0341796875,0.995361328125,-0.115966796875
-0.0341796875,0.995361328125,-0.115966796875
0.089599609375,1.0126953125,-0.0966796875
0.089599609375,1.0126953125,-0.0966796875
0.11181640625,1.0078125,-0.093505859375
0.11181640625,1.0078125,-0.093505859375
0.0048828125,1.013671875,-0.104248046875
0.0048828125,1.013671875,-0.104248046875
-0.080810546875,0.991943359375,-0.14794921875
-0.12646484375,1.01953125,-0.107666015625
-0.12646484375,1.01953125,-0.107666015625
-0.096435546875,1.05126953125,-0.128662109375
-0.096435546875,1.05126953125,-0.128662109375
-0.0107421875,1.084716796875,-0.0888671875
-0.0107421875,1.084716796875,-0.0888671875
0.07373046875,1.051513671875,-0.098876953125
0.16455078125,1.052001953125,-0.08642578125
0.137451171875,0.93359375,-0.083984375
0.022705078125,0.884521484375,-0.144775390625
0.022705078125,0.884521484375,-0.144775390625
-0.052001953125,0.896728515625,-0.126953125
-0.052001953125,0.896728515625,-0.126953125
-0.084716796875,0.918701171875,-0.135986328125
-0.084716796875,0.918701171875,-0.135986328125
-0.10205078125,0.96728515625,-0.09375
-0.103759765625,0.993896484375,-0.1162109375
-0.103759765625,0.993896484375,-0.1162109375
-0.028564453125,1.01513671875,-0.1083984375
-0.028564453125,1.01513671875,-0.1083984375
0.091064453125,1.033203125,-0.081787109375
0.091064453125,1.033203125,-0.081787109375
0.12255859375,1.020751953125,-0.068115234375
0.009765625,1.02685546875,-0.0859375
0.009765625,1.02685546875,-0.0859375
-0.102783203125,1.0,-0.14111328125
-0.102783203125,1.0,-0.14111328125
-0.158447265625,1.02685546875,-0.109619140625
-0.158447265625,1.02685546875,-0.109619140625
0.075927734375,1.038330078125,-0.0908203125
0.075927734375,1.038330078125,-0.0908203125
0.17578125,1.033935546875,-0.075927734375
0.17578125,1.033935546875,-0.075927734375
0.168212890625,0.9599609375,-0.099609375
0.1044921875,0.908935546875,-0.08740234375
0.1044921875,0.908935546875,-0.08740234375
-0.012939453125,0.865478515625,-0.146240234375
-0.012939453125,0.865478515625,-0.146240234375
-0.080322265625,0.881591796875,-0.11767578125
-0.080322265625,0.881591796875,-0.11767578125
-0.095458984375,0.89306640625,-0.1201171875
-0.11083984375,0.943603515625,-0.07666015625
-0.11083984375,0.943603515625,-0.07666015625
-0.11572265625,0.97802734375,-0.101806640625
-0.11572265625,0.97802734375,-0.101806640625
-0.03369140625,0.996826171875,-0.092529296875
-0.03369140625,0.996826171875,-0.092529296875
0.09326171875,1.004638671875,-0.0810546875
0.09326171875,1.004638671875,-0.0810546875
0.116943359375,0.98779296875,-0.066650390625
0.001220703125,1.001220703125,-0.0869140625
-0.172119140625,1.016357421875,-0.10302734375
-0.135009765625,1.038818359375,-0.148193359375
-0.135009765625,1.038818359375,-0.148193359375
-0.004638671875,1.067138671875,-0.086669921875
0.09814453125,1.029541015625,-0.093505859375
0.09814453125,1.029541015625,-0.093505859375
0.192138671875,1.020263671875,-0.080322265625
0.192138671875,1.020263671875,-0.080322265625
0.18310546875,0.944580078125,-0.10009765625
0.18310546875,0.944580078125,-0.10009765625
0.106689453125,0.8984375,-0.09033203125
-0.005126953125,0.859130859375,-0.145751953125
-0.005126953125,0.859130859375,-0.145751953125
-0.060302734375,0.87890625,-0.119140625
-0.060302734375,0.87890625,-0.119140625
-0.09716796875,0.90087890625,-0.136962890625
-0.09716796875,0.90087890625,-0.136962890625
-0.100830078125,0.96044921875,-0.096923828125
-0.08349609375,0.9892578125,-0.09521484375
-0.08349609375,0.9892578125,-0.09521484375
0.0146484375,0.9951171875,-0.0908203125
0.103515625,0.99609375,-0.07470703125
-0.03173828125,1.0126953125,-0.1064453125
-0.03173828125,1.0126953125,-0.1064453125
-0.122802734375,0.99365234375,-0.1416015625
-0.122802734375,0.99365234375,-0.1416015625
-0.141357421875,1.037841796875,-0.090576171875
-0.141357421875,1.037841796875,-0.090576171875
-0.087890625,1.060302734375,-0.129150390625
0.018310546875,1.083984375,-0.0810546875
0.018310546875,1.083984375,-0.0810546875
0.1005859375,1.0361328125,-0.095703125
0.1005859375,1.0361328125,-0.095703125
0.188720703125,1.028076171875,-0.087158203125
0.188720703125,1.028076171875,-0.087158203125
0.172607421875,0.956787109375,-0.110107421875
0.172607421875,0.956787109375,-0.110107421875
0.09619140625,0.917236328125,-0.09130859375
-0.020751953125,0.888671875,-0.157958984375
-0.020751953125,0.888671875,-0.157958984375
-0.083740234375,0.9169921875,-0.117919921875
-0.083740234375,0.9169921875,-0.117919921875
-0.0751953125,0.99951171875,-0.102783203125
0.010498046875,1.00537109375,-0.10205078125
0.010498046875,1.00537109375,-0.10205078125
0.1142578125,1.009033203125,-0.089599609375
0.1142578125,1.009033203125,-0.089599609375
0.076171875,1.014404296875,-0.068115234375
-0.05224609375,1.026123046875,-0.10205078125
-0.05224609375,1.026123046875,-0.10205078125
-0.13671875,1.0048828125,-0.14990234375
-0.13671875,1.0048828125,-0.14990234375
-0.165283203125,1.043212890625,-0.10205078125
-0.165283203125,1.043212890625,-0.10205078125
-0.100341796875,1.06103515625,-0.139404296875
-0.100341796875,1.06103515625,-0.139404296875
0.026123046875,1.0693359375,-0.08544921875
0.116455078125,1.0283203125,-0.10107421875
0.116455078125,1.0283203125,-0.10107421875
0.1923828125,1.01904296875,-0.0849609375
0.1923828125,1.01904296875,-0.0849609375
0.1640625,0.9423828125,-0.1064453125
0.1640625,0.9423828125,-0.1064453125
0.06494140625,0.90625,-0.092529296875
-0.0849609375,0.89990234375,-0.121337890625
-0.10595703125,0.913330078125,-0.134765625
-0.089111328125,0.968017578125,-0.091552734375
-0.089111328125,0.968017578125,-0.091552734375
-0.07666015625,0.984619140625,-0.107421875
-0.07666015625,0.984619140625,-0.107421875
0.020751953125,0.99365234375,-0.099853515625
0.020751953125,0.99365234375,-0.099853515625
0.123291015625,1.00146484375,-0.083984375
0.123291015625,1.00146484375,-0.083984375
0.07275390625,1.004150390625,-0.0810546875
-0.055419921875,1.0146484375,-0.1162109375
-0.055419921875,1.0146484375,-0.1162109375
-0.1416015625,0.998779296875,-0.14111328125
-0.1416015625,0.998779296875,-0.14111328125
-0.1748046875,1.040283203125,-0.116455078125
-0.1748046875,1.040283203125,-0.116455078125
-0.088623046875,1.0556640625,-0.137939453125
0.052978515625,1.05859375,-0.084228515625
0.052978515625,1.05859375,-0.084228515625
0.137451171875,1.01904296875,-0.09912109375
0.169921875,0.93798828125,-0.10009765625
0.0556640625,0.9052734375,-0.114501953125
0.0556640625,0.9052734375,-0.114501953125
-0.052001953125,0.873046875,-0.167236328125
-0.052001953125,0.873046875,-0.167236328125
-0.077880859375,0.90576171875,-0.114501953125
-0.08642578125,0.9189453125,-0.13623046875
-0.08642578125,0.9189453125,-0.13623046875
-0.067138671875,0.963134765625,-0.1044921875
-0.067138671875,0.963134765625,-0.1044921875
-0.05126953125,0.979736328125,-0.117431640625
-0.05126953125,0.979736328125,-0.117431640625
0.0400390625,0.990478515625,-0.10205078125
0.130126953125,0.997314453125,-0.082275390625
0.130126953125,0.997314453125,-0.082275390625
0.0546875,1.00048828125,-0.0791015625
0.0546875,1.00048828125,-0.0791015625
-0.077880859375,1.01171875,-0.12890625
-0.077880859375,1.01171875,-0.12890625
-0.153564453125,1.001220703125,-0.137939453125
-0.1552734375,1.041748046875,-0.102783203125
0.055419921875,1.06494140625,-0.0732421875
0.055419921875,1.06494140625,-0.0732421875
0.134521484375,1.02197265625,-0.10205078125
0.134521484375,1.02197265625,-0.10205078125
0.206298828125,1.011962890625,-0.087890625
0.206298828125,1.011962890625,-0.087890625
0.15234375,0.936279296875,-0.09716796875
0.15234375,0.936279296875,-0.09716796875
0.0576171875,0.909912109375,-0.0966796875
-0.054931640625,0.89013671875,-0.15283203125
-0.054931640625,0.89013671875,-0.15283203125
-0.095458984375,0.9169921875,-0.104248046875
-0.095458984375,0.9169921875,-0.104248046875
-0.10302734375,0.923828125,-0.130859375
-0.10302734375,0.923828125,-0.130859375
-0.076904296875,0.9775390625,-0.080078125
-0.052001953125,0.982177734375,-0.108642578125
-0.052001953125,0.982177734375,-0.108642578125
0.041015625,0.988525390625,-0.103271484375
0.041015625,0.988525390625,-0.103271484375
0.12353515625,1.004150390625,-0.08544921875
0.12353515625,1.004150390625,-0.08544921875
-0.16162109375,1.017822265625,-0.12744140625
-0.16162109375,1.017822265625,-0.12744140625
-0.172607421875,1.05615234375,-0.11181640625
-0.06494140625,1.0693359375,-0.123779296875
-0.06494140625,1.0693359375,-0.123779296875
0.075439453125,1.06689453125,-0.073486328125
0.075439453125,1.06689453125,-0.073486328125
0.1474609375,1.021484375,-0.099853515625
0.1474609375,1.021484375,-0.099853515625
0.2109375,1.00341796875,-0.082763671875
0.143310546875,0.940185546875,-0.094482421875
0.143310546875,0.940185546875,-0.094482421875
0.034912109375,0.92138671875,-0.098876953125
0.034912109375,0.92138671875,-0.098876953125
-0.0703125,0.892333984375,-0.15771484375
-0.0703125,0.892333984375,-0.15771484375
-0.095703125,0.91845703125,-0.10791015625
-0.095703125,0.91845703125,-0.10791015625
-0.093505859375,0.930908203125,-0.138671875
-0.0625,0.968017578125,-0.07958984375
-0.0625,0.968017578125,-0.07958984375
0.117919921875,1.00244140625,-0.08251953125
0.117919921875,1.00244140625,-0.08251953125
0.031982421875,1.010009765625,-0.07080078125
0.031982421875,1.010009765625,-0.07080078125
-0.08740234375,1.02587890625,-0.120361328125
-0.08740234375,1.02587890625,-0.120361328125
-0.150390625,1.017333984375,-0.124755859375
-0.154052734375,1.053955078125,-0.115234375
-0.154052734375,1.053955078125,-0.115234375
-0.05615234375,1.05419921875,-0.131103515625
-0.05615234375,1.05419921875,-0.131103515625
0.083740234375,1.042724609375,-0.077880859375
0.083740234375,1.042724609375,-0.077880859375
0.168212890625,0.99462890625,-0.09765625
0.168212890625,0.99462890625,-0.09765625
0.228271484375,0.9814453125,-0.0888671875
0.13818359375,0.917724609375,-0.105224609375
0.13818359375,0.917724609375,-0.105224609375
0.0185546875,0.89794921875,-0.11572265625
0.0185546875,0.89794921875,-0.11572265625
-0.08984375,0.88037109375,-0.166259765625
-0.072265625,0.90869140625,-0.12744140625
-0.043701171875,0.946533203125,-0.08203125
-0.037841796875,0.953857421875,-0.113525390625
-0.037841796875,0.953857421875,-0.113525390625
0.04638671875,0.970947265625,-0.095703125
0.04638671875,0.970947265625,-0.095703125
0.101318359375,0.978515625,-0.0869140625
0.101318359375,0.978515625,-0.0869140625
0.005859375,0.999755859375,-0.067626953125
-0.114013671875,1.019775390625,-0.120849609375
-0.114013671875,1.019775390625,-0.120849609375
-0.154296875,1.01611328125,-0.12255859375
-0.154296875,1.01611328125,-0.12255859375
-0.13818359375,1.0625,-0.099609375
-0.13818359375,1.0625,-0.099609375
-0.037109375,1.053466796875,-0.125244140625
0.078125,1.0361328125,-0.076416015625
0.078125,1.0361328125,-0.076416015625
0.13720703125,1.00341796875,-0.10205078125
0.13720703125,1.00341796875,-0.10205078125
0.190185546875,0.998046875,-0.091796875
0.190185546875,0.998046875,-0.091796875
-0.0888671875,0.903564453125,-0.1494140625
-0.0888671875,0.903564453125,-0.1494140625
-0.085205078125,0.92724609375,-0.095458984375
-0.085205078125,0.92724609375,-0.095458984375
-0.072265625,0.9296875,-0.127197265625
-0.046875,0.973876953125,-0.0810546875
-0.046875,0.973876953125,-0.0810546875
-0.038818359375,0.97900390625,-0.114013671875
-0.038818359375,0.97900390625,-0.114013671875
0.03759765625,0.99169921875,-0.09033203125
0.03759765625,0.99169921875,-0.09033203125
0.096435546875,1.008056640625,-0.077392578125
0.096435546875,1.008056640625,-0.077392578125
0.005859375,1.03076171875,-0.0673828125
-0.111572265625,1.048095703125,-0.12255859375
-0.111572265625,1.048095703125,-0.12255859375
-0.153076171875,1.0361328125,-0.123291015625
-0.153076171875,1.0361328125,-0.123291015625
-0.13330078125,1.071044921875,-0.1025390625
-0.13330078125,1.071044921875,-0.1025390625
-0.022216796875,1.06396484375,-0.125244140625
0.17578125,0.993408203125,-0.093017578125
0.17578125,0.993408203125,-0.093017578125
0.09814453125,0.941650390625,-0.10302734375
0.09814453125,0.941650390625,-0.10302734375
0.016357421875,0.93212890625,-0.101806640625
0.016357421875,0.93212890625,-0.101806640625
-0.082275390625,0.907958984375,-0.1474609375
-0.085693359375,0.927978515625,-0.099609375
-0.085693359375,0.927978515625,-0.099609375
-0.0791015625,0.92236328125,-0.14599609375
-0.0791015625,0.92236328125,-0.14599609375
-0.04296875,0.956298828125,-0.091796875
-0.04296875,0.956298828125,-0.091796875
-0.021240234375,0.9580078125,-0.125732421875
